Country,Level 1 Government,Level 2 Government
Sudan,South Darfur,As Sunta
Sudan,West Kordofan,As Sunut
Sudan,East Darfur,Assalaya
Sudan,Blue Nile,At Tadamon - BN
Sudan,South Kordofan,At Tadamon - SK
Sudan,North Darfur,At Tawisha
Sudan,North Darfur,At Tina
Sudan,River Nile,Atbara
Sudan,Central Darfur,Azum
Sudan,West Kordofan,Babanusa
Sudan,East Darfur,Bahr Al Arab
Sudan,Khartoum,Bahri
Sudan,North Kordofan,Bara
Sudan,River Nile,Barbar
Sudan,Gedaref,Basundah
Sudan,Blue Nile,Baw
Sudan,West Darfur,Beida
Sudan,South Darfur,Beliel
Sudan,Central Darfur,Bendasi
Sudan,South Darfur,Buram
Sudan,South Darfur,Damso
Sudan,North Darfur,Dar As Salam
Sudan,South Kordofan,Delami
Sudan,Northern,Delgo
Sudan,South Kordofan,Dilling
Sudan,Northern,Dongola
Sudan,Red Sea,Dordieb
Sudan,South Darfur,Ed Al Fursan
Sudan,Blue Nile,Ed Damazine
Sudan,West Darfur,Foro Baranga
Sudan,Gedaref,Gala'a Al Nahal
Sudan,Gedaref,Galabat Ash-Shargiah
Sudan,North Kordofan,Gebrat Al Sheikh
Sudan,Blue Nile,Geisan
Sudan,South Darfur,Gereida
Sudan,South Kordofan,Ghadeer
Sudan,North Kordofan,Gharb Bara
Sudan,Central Darfur,Gharb Jabal Marrah
Sudan,West Kordofan,Ghubaish
Sudan,White Nile,Guli
Sudan,South Kordofan,Habila - SK
Sudan,West Darfur,Habila - WD
Sudan,Red Sea,Hala'ib
Sudan,Northern,Halfa
Sudan,Kassala,Halfa Aj Jadeedah
Sudan,Red Sea,Haya
Sudan,South Kordofan,Heiban
Sudan,Aj Jazirah,Janub Al Jazirah
Sudan,Khartoum,Jebel Awlia
Sudan,West Darfur,Jebel Moon
Sudan,Red Sea,Jubayt Elma'aadin
Sudan,South Kordofan,Kadugli
Sudan,Khartoum,Karrari
Sudan,South Darfur,Kas
Sudan,South Darfur,Kateila
Sudan,North Darfur,Kebkabiya
Sudan,West Kordofan,Keilak
Sudan,North Darfur,Kelemando
Sudan,West Darfur,Kereneik
Sudan,North Darfur,Kernoi
Sudan,Khartoum,Khartoum
Sudan,White Nile,Kosti
Sudan,South Darfur,Kubum
Sudan,West Darfur,Kulbus
Sudan,North Darfur,Kutum
Sudan,Gedaref,Madeinat Al Gedaref
Sudan,Kassala,Madeinat Kassala
Sudan,Aj Jazirah,Medani Al Kubra
Sudan,North Darfur,Melit
Sudan,South Darfur,Mershing
Sudan,Northern,Merwoe
Sudan,Central Darfur,Mukjar
Sudan,South Darfur,Nitega
Sudan,South Darfur,Nyala Janoub
Sudan,South Darfur,Nyala Shimal
Sudan,Red Sea,Port Sudan
Sudan,White Nile,Rabak
Sudan,South Darfur,Rehaid Albirdi
Sudan,Kassala,Reifi Aroma
Sudan,Kassala,Reifi Gharb Kassala
Sudan,Kassala,Reifi Hamashkureib
Sudan,Kassala,Reifi Kassla
Sudan,Kassala,Reifi Khashm Elgirba
Sudan,Kassala,Reifi Nahr Atbara
Sudan,Kassala,Reifi Shamal Ad Delta
Sudan,Kassala,Reifi Telkok
Sudan,Kassala,Reifi Wad Elhilaiw
Sudan,North Darfur,Saraf Omra
Sudan,Red Sea,Sawakin
Sudan,Sennar,Sennar
Sudan,Central Darfur,Shamal Jabal Marrah
Sudan,South Darfur,Sharg Aj Jabal
Sudan,Aj Jazirah,Sharg Al Jazirah
Sudan,Khartoum,Sharg An Neel
Sudan,Sennar,Sharg Sennar
Sudan,South Darfur,Shattaya
Sudan,North Kordofan,Sheikan
Sudan,River Nile,Shendi
Sudan,East Darfur,Shia'ria
Sudan,Sennar,Sinja
Sudan,Red Sea,Sinkat
Sudan,West Darfur,Sirba
Sudan,North Kordofan,Soudari
Sudan,South Kordofan,Talawdi
Sudan,North Darfur,Tawila
Sudan,Red Sea,Tawkar
Sudan,White Nile,Tendalti
Sudan,South Darfur,Tulus
Sudan,Aj Jazirah,Um Algura
Sudan,Khartoum,Um Bada
Sudan,North Darfur,Um Baru
Sudan,South Darfur,Um Dafoug
Sudan,North Kordofan,Um Dam Haj Ahmed
Sudan,Central Darfur,Um Dukhun
Sudan,South Kordofan,Um Durein
Sudan,Khartoum,Um Durman
Sudan,North Darfur,Um Kadadah
Sudan,North Kordofan,Um Rawaba
Sudan,White Nile,Um Rimta
Sudan,Blue Nile,Wad Al Mahi
Sudan,West Kordofan,Wad Bandah
Sudan,Central Darfur,Wadi Salih
Sudan,Gedaref,Wasat Al Gedaref
Sudan,Central Darfur,Wasat Jabal Marrah
Sudan,East Darfur,Yassin
Sudan,Central Darfur,Zalingi
South Sudan,Central Equatoria,Juba
South Sudan,Central Equatoria,Kajo-keji
South Sudan,Central Equatoria,Lainya
South Sudan,Central Equatoria,Morobo
South Sudan,Central Equatoria,Terekeka
South Sudan,Central Equatoria,Yei
South Sudan,Eastern Equatoria,Budi
South Sudan,Eastern Equatoria,Ikotos
South Sudan,Eastern Equatoria,Kapoeta East
South Sudan,Eastern Equatoria,Kapoeta North
South Sudan,Eastern Equatoria,Kapoeta South
South Sudan,Eastern Equatoria,Lafon
South Sudan,Eastern Equatoria,Magwi
South Sudan,Eastern Equatoria,Torit
South Sudan,Jonglei,Akobo
South Sudan,Jonglei,Ayod
South Sudan,Jonglei,Bor South
South Sudan,Jonglei,Canal/Pigi
South Sudan,Jonglei,Duk
South Sudan,Jonglei,Fangak
South Sudan,Jonglei,Nyirol
South Sudan,Jonglei,Pibor
South Sudan,Jonglei,Pochalla
South Sudan,Jonglei,Twic East
South Sudan,Jonglei,Uror
South Sudan,Lakes,Awerial
South Sudan,Lakes,Cueibet
South Sudan,Lakes,Rumbek Centre
South Sudan,Lakes,Rumbek East
South Sudan,Lakes,Rumbek North
South Sudan,Lakes,Wulu
South Sudan,Lakes,Yirol East
South Sudan,Lakes,Yirol West
South Sudan,Northern Bahr el Ghazal,Aweil Centre
South Sudan,Northern Bahr el Ghazal,Aweil East
South Sudan,Northern Bahr el Ghazal,Aweil North
South Sudan,Northern Bahr el Ghazal,Aweil South
South Sudan,Northern Bahr el Ghazal,Aweil West
South Sudan,Unity,Abiemnhom
South Sudan,Unity,Guit
South Sudan,Unity,Koch
South Sudan,Unity,Leer
South Sudan,Unity,Mayendit
South Sudan,Unity,Mayom
South Sudan,Unity,Panyijiar
South Sudan,Unity,Pariang
South Sudan,Unity,Rubkona
South Sudan,Upper Nile,Baliet
South Sudan,Upper Nile,Fashoda
South Sudan,Upper Nile,Longochuk
South Sudan,Upper Nile,Luakpiny/Nasir
South Sudan,Upper Nile,Maban
South Sudan,Upper Nile,Maiwut
South Sudan,Upper Nile,Malakal
South Sudan,Upper Nile,Manyo
South Sudan,Upper Nile,Melut
South Sudan,Upper Nile,Panyikang
South Sudan,Upper Nile,Renk
South Sudan,Upper Nile,Ulang
South Sudan,Warrap,Gogrial East
South Sudan,Warrap,Gogrial West
South Sudan,Warrap,Tonj East
South Sudan,Warrap,Tonj North
South Sudan,Warrap,Tonj South
South Sudan,Warrap,Twic
South Sudan,Western Bahr el Ghazal,Jur River
South Sudan,Western Bahr el Ghazal,Raja
South Sudan,Western Bahr el Ghazal,Wau
South Sudan,Western Equatoria,Ezo
South Sudan,Western Equatoria,Ibba
South Sudan,Western Equatoria,Maridi
South Sudan,Western Equatoria,Mundri East
South Sudan,Western Equatoria,Mundri West
South Sudan,Western Equatoria,Mvolo
South Sudan,Western Equatoria,Nagero
South Sudan,Western Equatoria,Nzara
South Sudan,Western Equatoria,Tambura
South Sudan,Western Equatoria,Yambio
South Sudan,Abyei Region,Abyei Region
